period,gender,age_group,brand,ratio
2025-02-11,male,20대,포카리스웨트,29.24
2025-02-11,male,20대,게토레이,15.2
2025-02-11,male,20대,파워에이드,17.54
2025-02-11,male,20대,토레타,5.26
2025-02-11,male,20대,링티,32.75
2025-02-12,male,20대,포카리스웨트,35.68
2025-02-12,male,20대,게토레이,9.73
2025-02-12,male,20대,파워에이드,12.43
2025-02-12,male,20대,토레타,5.41
2025-02-12,male,20대,링티,36.76
2025-02-13,male,20대,포카리스웨트,34.73
2025-02-13,male,20대,게토레이,11.38
2025-02-13,male,20대,파워에이드,11.98
2025-02-13,male,20대,토레타,7.78
2025-02-13,male,20대,링티,34.13
2025-02-14,male,20대,포카리스웨트,33.51
2025-02-14,male,20대,게토레이,9.95
2025-02-14,male,20대,파워에이드,13.09
2025-02-14,male,20대,토레타,12.04
2025-02-14,male,20대,링티,31.41
2025-02-15,male,20대,포카리스웨트,41.3
2025-02-15,male,20대,게토레이,7.97
2025-02-15,male,20대,파워에이드,10.87
2025-02-15,male,20대,토레타,13.04
2025-02-15,male,20대,링티,26.81
2025-02-16,male,20대,포카리스웨트,35.63
2025-02-16,male,20대,게토레이,7.47
2025-02-16,male,20대,파워에이드,14.37
2025-02-16,male,20대,토레타,8.05
2025-02-16,male,20대,링티,34.48
2025-02-17,male,20대,포카리스웨트,30.6
2025-02-17,male,20대,게토레이,16.39
2025-02-17,male,20대,파워에이드,16.94
2025-02-17,male,20대,토레타,8.2
2025-02-17,male,20대,링티,27.87
2024-01-01,male,30대,포카리스웨트,31.39
2024-01-01,male,30대,게토레이,8.61
2024-01-01,male,30대,파워에이드,8.61
2024-01-01,male,30대,토레타,13.06
2024-01-01,male,30대,링티,38.33
2024-01-02,male,30대,포카리스웨트,33.5
2024-01-02,male,30대,게토레이,7.05
2024-01-02,male,30대,파워에이드,9.32
2024-01-02,male,30대,토레타,14.36
2024-01-02,male,30대,링티,35.77
2024-01-03,male,30대,포카리스웨트,28.94
2024-01-03,male,30대,게토레이,7.78
2024-01-03,male,30대,파워에이드,12.31
2024-01-03,male,30대,토레타,9.5
2024-01-03,male,30대,링티,41.47
2024-01-04,male,30대,포카리스웨트,25.59
2024-01-04,male,30대,게토레이,8.92
2024-01-04,male,30대,파워에이드,9.15
2024-01-04,male,30대,토레타,13.15
2024-01-04,male,30대,링티,43.19
2024-01-05,male,30대,포카리스웨트,32.32
2024-01-05,male,30대,게토레이,7.58
2024-01-05,male,30대,파워에이드,10.86
2024-01-05,male,30대,토레타,12.63
2024-01-05,male,30대,링티,36.62
2024-01-06,male,30대,포카리스웨트,29.72
2024-01-06,male,30대,게토레이,11.67
2024-01-06,male,30대,파워에이드,13.61
2024-01-06,male,30대,토레타,10.28
2024-01-06,male,30대,링티,34.72
2024-01-07,male,30대,포카리스웨트,36.91
2024-01-07,male,30대,게토레이,7.48
2024-01-07,male,30대,파워에이드,8.98
2024-01-07,male,30대,토레타,13.22
2024-01-07,male,30대,링티,33.42
2024-01-08,male,30대,포카리스웨트,32.5
2024-01-08,male,30대,게토레이,9.72
2024-01-08,male,30대,파워에이드,8.89
2024-01-08,male,30대,토레타,10.28
2024-01-08,male,30대,링티,38.61
2024-01-09,male,30대,포카리스웨트,30.49
2024-01-09,male,30대,게토레이,5.68
2024-01-09,male,30대,파워에이드,12.66
2024-01-09,male,30대,토레타,8.79
2024-01-09,male,30대,링티,42.38
2024-01-10,male,30대,포카리스웨트,36.34
2024-01-10,male,30대,게토레이,10.05
2024-01-10,male,30대,파워에이드,13.14
2024-01-10,male,30대,토레타,8.51
2024-01-10,male,30대,링티,31.96
2024-01-11,male,30대,포카리스웨트,28.92
2024-01-11,male,30대,게토레이,10.54
2024-01-11,male,30대,파워에이드,10.29
2024-01-11,male,30대,토레타,13.48
2024-01-11,male,30대,링티,36.76
2024-01-12,male,30대,포카리스웨트,31.54
2024-01-12,male,30대,게토레이,8.97
2024-01-12,male,30대,파워에이드,9.49
2024-01-12,male,30대,토레타,12.31
2024-01-12,male,30대,링티,37.69
2024-01-13,male,30대,포카리스웨트,33.83
2024-01-13,male,30대,게토레이,8.01
2024-01-13,male,30대,파워에이드,11.87
2024-01-13,male,30대,토레타,13.65
2024-01-13,male,30대,링티,32.64
2024-01-14,male,30대,포카리스웨트,34.69
2024-01-14,male,30대,게토레이,5.83
2024-01-14,male,30대,파워에이드,10.79
2024-01-14,male,30대,토레타,12.54
2024-01-14,male,30대,링티,36.15
2024-01-15,male,30대,포카리스웨트,34.22
2024-01-15,male,30대,게토레이,11.17
2024-01-15,male,30대,파워에이드,11.65
2024-01-15,male,30대,토레타,9.95
2024-01-15,male,30대,링티,33.01
2024-01-16,male,30대,포카리스웨트,31.95
2024-01-16,male,30대,게토레이,7.22
2024-01-16,male,30대,파워에이드,9.63
2024-01-16,male,30대,토레타,12.25
2024-01-16,male,30대,링티,38.95
2024-01-17,male,30대,포카리스웨트,35.58
2024-01-17,male,30대,게토레이,9.09
2024-01-17,male,30대,파워에이드,12.73
2024-01-17,male,30대,토레타,9.09
2024-01-17,male,30대,링티,33.51
2024-01-18,male,30대,포카리스웨트,32.3
2024-01-18,male,30대,게토레이,5.46
2024-01-18,male,30대,파워에이드,10.69
2024-01-18,male,30대,토레타,11.64
2024-01-18,male,30대,링티,39.91
2024-01-19,male,30대,포카리스웨트,25.55
2024-01-19,male,30대,게토레이,9.07
2024-01-19,male,30대,파워에이드,13.46
2024-01-19,male,30대,토레타,11.81
2024-01-19,male,30대,링티,40.11
2024-01-20,male,30대,포카리스웨트,30.45
2024-01-20,male,30대,게토레이,10.58
2024-01-20,male,30대,파워에이드,13.78
2024-01-20,male,30대,토레타,9.29
2024-01-20,male,30대,링티,35.9
2024-01-21,male,30대,포카리스웨트,32.9
2024-01-21,male,30대,게토레이,7.25
2024-01-21,male,30대,파워에이드,11.66
2024-01-21,male,30대,토레타,12.95
2024-01-21,male,30대,링티,35.23
2024-01-22,male,30대,포카리스웨트,30.65
2024-01-22,male,30대,게토레이,9.3
2024-01-22,male,30대,파워에이드,11.06
2024-01-22,male,30대,토레타,8.29
2024-01-22,male,30대,링티,40.7
2024-01-23,male,30대,포카리스웨트,29.87
2024-01-23,male,30대,게토레이,7.85
2024-01-23,male,30대,파워에이드,11.14
2024-01-23,male,30대,토레타,10.13
2024-01-23,male,30대,링티,41.01
2024-01-24,male,30대,포카리스웨트,33.75
2024-01-24,male,30대,게토레이,7.5
2024-01-24,male,30대,파워에이드,6.87
2024-01-24,male,30대,토레타,10.0
2024-01-24,male,30대,링티,41.88
2024-01-25,male,30대,포카리스웨트,30.49
2024-01-25,male,30대,게토레이,10.08
2024-01-25,male,30대,파워에이드,8.79
2024-01-25,male,30대,토레타,9.3
2024-01-25,male,30대,링티,41.34
2024-01-26,male,30대,포카리스웨트,32.75
2024-01-26,male,30대,게토레이,6.95
2024-01-26,male,30대,파워에이드,8.93
2024-01-26,male,30대,토레타,6.95
2024-01-26,male,30대,링티,44.42
2024-01-27,male,30대,포카리스웨트,35.98
2024-01-27,male,30대,게토레이,9.35
2024-01-27,male,30대,파워에이드,15.3
2024-01-27,male,30대,토레타,9.92
2024-01-27,male,30대,링티,29.46
2024-01-28,male,30대,포카리스웨트,32.69
2024-01-28,male,30대,게토레이,9.89
2024-01-28,male,30대,파워에이드,12.91
2024-01-28,male,30대,토레타,5.77
2024-01-28,male,30대,링티,38.74
2024-01-29,male,30대,포카리스웨트,32.54
2024-01-29,male,30대,게토레이,9.54
2024-01-29,male,30대,파워에이드,10.41
2024-01-29,male,30대,토레타,11.06
2024-01-29,male,30대,링티,36.44
2024-01-30,male,30대,포카리스웨트,26.53
2024-01-30,male,30대,게토레이,8.93
2024-01-30,male,30대,파워에이드,10.71
2024-01-30,male,30대,토레타,8.93
2024-01-30,male,30대,링티,44.9
2024-01-31,male,30대,포카리스웨트,27.71
2024-01-31,male,30대,게토레이,12.05
2024-01-31,male,30대,파워에이드,10.36
2024-01-31,male,30대,토레타,7.23
2024-01-31,male,30대,링티,42.65
2024-02-01,male,30대,포카리스웨트,27.18
2024-02-01,male,30대,게토레이,8.92
2024-02-01,male,30대,파워에이드,12.58
2024-02-01,male,30대,토레타,9.94
2024-02-01,male,30대,링티,41.38
2024-02-02,male,30대,포카리스웨트,33.65
2024-02-02,male,30대,게토레이,9.0
2024-02-02,male,30대,파워에이드,9.0
2024-02-02,male,30대,토레타,6.87
2024-02-02,male,30대,링티,41.47
2024-02-03,male,30대,포카리스웨트,25.07
2024-02-03,male,30대,게토레이,10.18
2024-02-03,male,30대,파워에이드,9.4
2024-02-03,male,30대,토레타,12.27
2024-02-03,male,30대,링티,43.08
2024-02-04,male,30대,포카리스웨트,31.65
2024-02-04,male,30대,게토레이,6.24
2024-02-04,male,30대,파워에이드,19.42
2024-02-04,male,30대,토레타,9.59
2024-02-04,male,30대,링티,33.09
2024-02-05,male,30대,포카리스웨트,29.21
2024-02-05,male,30대,게토레이,7.63
2024-02-05,male,30대,파워에이드,14.21
2024-02-05,male,30대,토레타,11.32
2024-02-05,male,30대,링티,37.63
2024-02-06,male,30대,포카리스웨트,26.75
2024-02-06,male,30대,게토레이,8.31
2024-02-06,male,30대,파워에이드,10.91
2024-02-06,male,30대,토레타,9.09
2024-02-06,male,30대,링티,44.94
2024-02-07,male,30대,포카리스웨트,35.0
2024-02-07,male,30대,게토레이,9.74
2024-02-07,male,30대,파워에이드,10.26
2024-02-07,male,30대,토레타,9.21
2024-02-07,male,30대,링티,35.79
2024-02-08,male,30대,포카리스웨트,32.26
2024-02-08,male,30대,게토레이,4.52
2024-02-08,male,30대,파워에이드,11.61
2024-02-08,male,30대,토레타,11.61
2024-02-08,male,30대,링티,40.0
2024-02-09,male,30대,포카리스웨트,39.0
2024-02-09,male,30대,게토레이,7.72
2024-02-09,male,30대,파워에이드,6.56
2024-02-09,male,30대,토레타,12.36
2024-02-09,male,30대,링티,34.36
2024-02-10,male,30대,포카리스웨트,28.28
2024-02-10,male,30대,게토레이,6.56
2024-02-10,male,30대,파워에이드,9.84
2024-02-10,male,30대,토레타,12.3
2024-02-10,male,30대,링티,43.03
2024-02-11,male,30대,포카리스웨트,35.02
2024-02-11,male,30대,게토레이,10.1
2024-02-11,male,30대,파워에이드,10.1
2024-02-11,male,30대,토레타,8.08
2024-02-11,male,30대,링티,36.7
2024-02-12,male,30대,포카리스웨트,37.09
2024-02-12,male,30대,게토레이,7.69
2024-02-12,male,30대,파워에이드,10.99
2024-02-12,male,30대,토레타,11.54
2024-02-12,male,30대,링티,32.69
2024-02-13,male,30대,포카리스웨트,35.86
2024-02-13,male,30대,게토레이,8.17
2024-02-13,male,30대,파워에이드,11.75
2024-02-13,male,30대,토레타,9.36
2024-02-13,male,30대,링티,34.86
2024-02-14,male,30대,포카리스웨트,31.4
2024-02-14,male,30대,게토레이,8.24
2024-02-14,male,30대,파워에이드,10.02
2024-02-14,male,30대,토레타,10.24
2024-02-14,male,30대,링티,40.09
2024-02-15,male,30대,포카리스웨트,29.71
2024-02-15,male,30대,게토레이,8.94
2024-02-15,male,30대,파워에이드,6.76
2024-02-15,male,30대,토레타,12.32
2024-02-15,male,30대,링티,42.27
2024-02-16,male,30대,포카리스웨트,32.63
2024-02-16,male,30대,게토레이,11.05
2024-02-16,male,30대,파워에이드,13.95
2024-02-16,male,30대,토레타,9.47
2024-02-16,male,30대,링티,32.89
2024-02-17,male,30대,포카리스웨트,35.17
2024-02-17,male,30대,게토레이,11.05
2024-02-17,male,30대,파워에이드,10.76
2024-02-17,male,30대,토레타,7.56
2024-02-17,male,30대,링티,35.47
2024-02-18,male,30대,포카리스웨트,41.5
2024-02-18,male,30대,게토레이,8.0
2024-02-18,male,30대,파워에이드,8.5
2024-02-18,male,30대,토레타,10.25
2024-02-18,male,30대,링티,31.75
2024-02-19,male,30대,포카리스웨트,33.33
2024-02-19,male,30대,게토레이,9.72
2024-02-19,male,30대,파워에이드,10.42
2024-02-19,male,30대,토레타,9.49
2024-02-19,male,30대,링티,37.04
2024-02-20,male,30대,포카리스웨트,34.35
2024-02-20,male,30대,게토레이,9.11
2024-02-20,male,30대,파워에이드,12.38
2024-02-20,male,30대,토레타,10.05
2024-02-20,male,30대,링티,34.11
2024-02-21,male,30대,포카리스웨트,35.48
2024-02-21,male,30대,게토레이,8.19
2024-02-21,male,30대,파워에이드,11.41
2024-02-21,male,30대,토레타,9.68
2024-02-21,male,30대,링티,35.24
2024-02-22,male,30대,포카리스웨트,37.66
2024-02-22,male,30대,게토레이,5.97
2024-02-22,male,30대,파워에이드,11.43
2024-02-22,male,30대,토레타,11.17
2024-02-22,male,30대,링티,33.77
2024-02-23,male,30대,포카리스웨트,32.97
2024-02-23,male,30대,게토레이,4.95
2024-02-23,male,30대,파워에이드,7.69
2024-02-23,male,30대,토레타,10.71
2024-02-23,male,30대,링티,43.68
2024-02-24,male,30대,포카리스웨트,36.58
2024-02-24,male,30대,게토레이,11.07
2024-02-24,male,30대,파워에이드,14.09
2024-02-24,male,30대,토레타,7.38
2024-02-24,male,30대,링티,30.87
2024-02-25,male,30대,포카리스웨트,32.6
2024-02-25,male,30대,게토레이,10.14
2024-02-25,male,30대,파워에이드,13.15
2024-02-25,male,30대,토레타,10.41
2024-02-25,male,30대,링티,33.7
2024-02-26,male,30대,포카리스웨트,37.16
2024-02-26,male,30대,게토레이,9.02
2024-02-26,male,30대,파워에이드,12.57
2024-02-26,male,30대,토레타,8.2
2024-02-26,male,30대,링티,33.06
2024-02-27,male,30대,포카리스웨트,30.42
2024-02-27,male,30대,게토레이,11.22
2024-02-27,male,30대,파워에이드,11.47
2024-02-27,male,30대,토레타,7.98
2024-02-27,male,30대,링티,38.9
2024-02-28,male,30대,포카리스웨트,33.66
2024-02-28,male,30대,게토레이,8.23
2024-02-28,male,30대,파워에이드,9.69
2024-02-28,male,30대,토레타,10.17
2024-02-28,male,30대,링티,38.26
2024-02-29,male,30대,포카리스웨트,34.78
2024-02-29,male,30대,게토레이,9.63
2024-02-29,male,30대,파워에이드,7.14
2024-02-29,male,30대,토레타,9.63
2024-02-29,male,30대,링티,38.82
2024-03-01,male,30대,포카리스웨트,31.27
2024-03-01,male,30대,게토레이,8.45
2024-03-01,male,30대,파워에이드,12.11
2024-03-01,male,30대,토레타,9.86
2024-03-01,male,30대,링티,38.31
2024-03-02,male,30대,포카리스웨트,27.3
2024-03-02,male,30대,게토레이,8.19
2024-03-02,male,30대,파워에이드,11.17
2024-03-02,male,30대,토레타,11.41
2024-03-02,male,30대,링티,41.94
2024-03-03,male,30대,포카리스웨트,31.46
2024-03-03,male,30대,게토레이,9.46
2024-03-03,male,30대,파워에이드,11.0
2024-03-03,male,30대,토레타,11.76
2024-03-03,male,30대,링티,36.32
2024-03-04,male,30대,포카리스웨트,27.15
2024-03-04,male,30대,게토레이,12.14
2024-03-04,male,30대,파워에이드,11.92
2024-03-04,male,30대,토레타,13.02
2024-03-04,male,30대,링티,35.76
2024-03-05,male,30대,포카리스웨트,24.68
2024-03-05,male,30대,게토레이,8.74
2024-03-05,male,30대,파워에이드,10.28
2024-03-05,male,30대,토레타,16.2
2024-03-05,male,30대,링티,40.1
2024-03-06,male,30대,포카리스웨트,25.39
2024-03-06,male,30대,게토레이,8.83
2024-03-06,male,30대,파워에이드,9.71
2024-03-06,male,30대,토레타,9.93
2024-03-06,male,30대,링티,46.14
2024-03-07,male,30대,포카리스웨트,33.48
2024-03-07,male,30대,게토레이,7.93
2024-03-07,male,30대,파워에이드,7.49
2024-03-07,male,30대,토레타,8.81
2024-03-07,male,30대,링티,42.29
2024-03-08,male,30대,포카리스웨트,36.9
2024-03-08,male,30대,게토레이,8.63
2024-03-08,male,30대,파워에이드,8.04
2024-03-08,male,30대,토레타,10.12
2024-03-08,male,30대,링티,36.31
2024-03-09,male,30대,포카리스웨트,30.41
2024-03-09,male,30대,게토레이,7.99
2024-03-09,male,30대,파워에이드,8.51
2024-03-09,male,30대,토레타,7.99
2024-03-09,male,30대,링티,45.1
2024-03-10,male,30대,포카리스웨트,29.22
2024-03-10,male,30대,게토레이,6.17
2024-03-10,male,30대,파워에이드,4.94
2024-03-10,male,30대,토레타,10.08
2024-03-10,male,30대,링티,49.59
2024-03-11,male,30대,포카리스웨트,32.65
2024-03-11,male,30대,게토레이,9.45
2024-03-11,male,30대,파워에이드,11.91
2024-03-11,male,30대,토레타,8.83
2024-03-11,male,30대,링티,37.17
2024-03-12,male,30대,포카리스웨트,28.28
2024-03-12,male,30대,게토레이,8.05
2024-03-12,male,30대,파워에이드,7.87
2024-03-12,male,30대,토레타,9.93
2024-03-12,male,30대,링티,45.88
2024-03-13,male,30대,포카리스웨트,30.75
2024-03-13,male,30대,게토레이,9.73
2024-03-13,male,30대,파워에이드,13.27
2024-03-13,male,30대,토레타,9.73
2024-03-13,male,30대,링티,36.5
2024-03-14,male,30대,포카리스웨트,35.44
2024-03-14,male,30대,게토레이,7.67
2024-03-14,male,30대,파워에이드,12.42
2024-03-14,male,30대,토레타,10.38
2024-03-14,male,30대,링티,34.09
2024-03-15,male,30대,포카리스웨트,34.73
2024-03-15,male,30대,게토레이,7.57
2024-03-15,male,30대,파워에이드,11.23
2024-03-15,male,30대,토레타,9.14
2024-03-15,male,30대,링티,37.34
2024-03-16,male,30대,포카리스웨트,33.62
2024-03-16,male,30대,게토레이,10.17
2024-03-16,male,30대,파워에이드,13.56
2024-03-16,male,30대,토레타,10.17
2024-03-16,male,30대,링티,32.49
2024-03-17,male,30대,포카리스웨트,37.5
2024-03-17,male,30대,게토레이,6.62
2024-03-17,male,30대,파워에이드,10.78
2024-03-17,male,30대,토레타,11.76
2024-03-17,male,30대,링티,33.33
2024-03-18,male,30대,포카리스웨트,34.76
2024-03-18,male,30대,게토레이,7.93
2024-03-18,male,30대,파워에이드,12.2
2024-03-18,male,30대,토레타,8.54
2024-03-18,male,30대,링티,36.59
2024-03-19,male,30대,포카리스웨트,30.72
2024-03-19,male,30대,게토레이,7.62
2024-03-19,male,30대,파워에이드,11.66
2024-03-19,male,30대,토레타,10.54
2024-03-19,male,30대,링티,39.46
2024-03-20,male,30대,포카리스웨트,32.94
2024-03-20,male,30대,게토레이,10.26
2024-03-20,male,30대,파워에이드,9.07
2024-03-20,male,30대,토레타,10.5
2024-03-20,male,30대,링티,37.23
2024-03-21,male,30대,포카리스웨트,35.35
2024-03-21,male,30대,게토레이,8.96
2024-03-21,male,30대,파워에이드,11.86
2024-03-21,male,30대,토레타,11.62
2024-03-21,male,30대,링티,32.2
2024-03-22,male,30대,포카리스웨트,28.07
2024-03-22,male,30대,게토레이,8.45
2024-03-22,male,30대,파워에이드,9.54
2024-03-22,male,30대,토레타,12.53
2024-03-22,male,30대,링티,41.42
2024-03-23,male,30대,포카리스웨트,35.15
2024-03-23,male,30대,게토레이,7.88
2024-03-23,male,30대,파워에이드,11.52
2024-03-23,male,30대,토레타,11.82
2024-03-23,male,30대,링티,33.64
